,img_id,recall_10,recall_100,recall_250,recall_500,recall,map_10,map_100,map_250,map_500,map
906,NmoR9OEm_Tdk06rF,0.5,1.0,1.0,1.0,1.0,0.369404761905,0.119935390558,0.0698933017864,0.0432524290599,0.0257820991133
907,SBXSf27-HlkPGeaT,0.4,0.6,1.0,1.0,1.0,0.11246031746,0.0566152271205,0.03727103354,0.0255569985756,0.0162417364406
908,o3eiZ8aX4yUQLFEm,0.285714285714,0.714285714286,0.857142857143,1.0,1.0,0.335793650794,0.125699086614,0.0697256978716,0.0434104466055,0.0265537553167
909,HgGJkJRPhqq7uGIb,0.117647058824,0.470588235294,0.705882352941,0.823529411765,0.882352941176,0.302896825397,0.117918380799,0.0811273667822,0.0581550153443,0.0388385439923
910,9CM3FYmnRQUAFWWZ,0.0,0.5,0.8,0.8,0.8,0.0,0.0422135431762,0.0401250259434,0.0311368838606,0.0211096213748
911,6-OuX1n6vpFtIynZ,0.205128205128,0.564102564103,0.564102564103,0.74358974359,0.820512820513,0.86753968254,0.428805976846,0.251892591136,0.160316515218,0.101292267164
912,Pykfbm-fZBPbDDsY,0.153846153846,0.692307692308,0.769230769231,0.769230769231,0.846153846154,0.0578968253968,0.115626213025,0.0813576936581,0.0545218104402,0.0345920952376
913,f73fcPvitv8r7AJB,0.0,0.4,0.6,0.6,1.0,0.0,0.0358073110685,0.0223062409001,0.0153060095334,0.0108437361153
914,SRji_HX5ZX4Gch3S,0.125,0.5,0.625,0.75,0.875,0.109563492063,0.0481549434383,0.0343130732865,0.0243516567911,0.0169382652293
915,J4Cal738Y_UJAfRV,0.454545454545,0.909090909091,0.909090909091,0.909090909091,0.909090909091,0.663531746032,0.232933329441,0.129705241048,0.0786955841353,0.0462742663732
916,tsMD9IO-YhWsaeHV,0.1,0.6,0.6,0.8,1.0,0.142896825397,0.0524337653124,0.042892651688,0.0323110878234,0.0219786430661
917,97bSQkr162tgTnCE,0.5,0.6,0.7,0.7,0.7,0.686587301587,0.186990422581,0.0985969220889,0.0589885355723,0.0343427998001
918,u1aMYM41lt8BVluG,0.0,1.0,1.0,1.0,1.0,0.0,0.0896644344979,0.0687444921437,0.0468309133219,0.029649283536
919,2yJU6VenVbAEaMAU,0.166666666667,0.5,0.5,0.5,0.666666666667,0.0845634920635,0.0507242284229,0.0312492641507,0.0197775211587,0.0121565488986
920,gx1Y1x0JggnBH60l,0.5,0.625,0.625,0.625,0.625,0.420634920635,0.13425295506,0.0719671366598,0.0429050501355,0.0249157622205
921,-7-Fqk_QzUNBMvza,0.5,0.6,0.7,0.8,0.8,0.741150793651,0.200365120563,0.105718384715,0.0633432853816,0.0372128221353
922,-q-lecPJgKXcZnOI,0.263157894737,1.0,1.0,1.0,1.0,1.0,0.724711817279,0.428705982144,0.266956252795,0.159798728759
923,kcXAQTd_85PcoiaR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
924,rZm2Rgx2GXzJj9co,0.125,0.5,0.5,0.5,0.875,0.292896825397,0.0739818817726,0.0442055164177,0.0276399436533,0.0173806459035
925,-RdOvyr6i6B4yFlT,0.136363636364,0.931818181818,0.977272727273,1.0,1.0,0.716428571429,0.60468393009,0.395812606563,0.257847093977,0.159400033933
926,eUcfvp6jbOjEfYBW,0.333333333333,1.0,1.0,1.0,1.0,0.342023809524,0.152069315217,0.0937064444312,0.0593118894656,0.0358897716078
927,zvaJJx4UgtltQeC3,0.111111111111,0.222222222222,0.444444444444,0.666666666667,0.888888888889,0.0645634920635,0.0498821102374,0.0287807358922,0.020798012074,0.015790376302
928,4ejQP5inSSWr2qNp,0.0232558139535,0.232558139535,0.348837209302,0.46511627907,0.558139534884,0.292896825397,0.15014875393,0.107828827831,0.079683747679,0.0550723497924
929,ml0pOiNnqGVfcPJF,0.333333333333,0.5,0.5,0.833333333333,0.833333333333,0.105674603175,0.0597158966935,0.0348459314589,0.0241649709866,0.0155457226461
930,-gqRDDfPZTGlCfJa,0.142857142857,0.642857142857,0.761904761905,0.833333333333,0.880952380952,0.628531746032,0.413202146882,0.277376550736,0.185258291452,0.118104830457
931,qPUxFwgxKCkVhNYv,0.0,0.4,0.5,0.6,0.7,0.0,0.019391329369,0.0239317162861,0.0195435709241,0.0141582121891
932,s7cCA47A9iCSwTeW,0.333333333333,0.916666666667,0.916666666667,1.0,1.0,0.676587301587,0.217624791641,0.127235016855,0.0791092638731,0.0478664011032
933,wJT3q2XjECdz9MND,0.0833333333333,0.333333333333,0.583333333333,0.75,0.833333333333,0.01,0.0492852635698,0.0387085295565,0.0313184797568,0.0221491042198
934,4ejQP5inSSWr2qNp,0.093023255814,0.674418604651,0.813953488372,0.953488372093,1.0,0.452023809524,0.417753955189,0.288466177313,0.195361141459,0.1272518505
935,-fC0_r4cS1qMlo9Z,0.204545454545,0.340909090909,0.5,0.568181818182,0.727272727273,0.966388888889,0.355265281611,0.210158932729,0.13715420909,0.0881236087004
936,S22_r65ofNvwBWAe,0.333333333333,0.583333333333,0.583333333333,0.583333333333,0.666666666667,0.383968253968,0.154529286334,0.0873840510237,0.0533821000397,0.0319997391831
937,KsmNd5Tc3eb_tFxH,0.0,0.4,0.4,0.4,0.4,0.0,0.0425166701219,0.0243130499031,0.0149251176738,0.00884785369801
938,c_Aqj9ViR6fSu8O7,0.0,0.0,0.6,0.6,0.8,0.0,0.0,0.00810774312329,0.00820676064499,0.00648225210013
939,AtSw6SmdQ2-PdnWL,0.285714285714,0.571428571429,0.571428571429,0.714285714286,0.857142857143,0.314007936508,0.109010984499,0.0582171575083,0.0350422273765,0.0213522977117
940,_UTglb2v4KJs9C_k,0.333333333333,0.833333333333,0.833333333333,0.833333333333,1.0,0.0690079365079,0.0831380961758,0.0515211931062,0.0326820783587,0.0199526963229
941,tgO4Wl1R7fGUc7lt,0.0909090909091,0.0909090909091,0.181818181818,0.272727272727,0.272727272727,0.0645634920635,0.0290404418431,0.0173340129742,0.0119065126324,0.00803119860786
942,PTjUbazzFbN8MJRJ,1.0,1.0,1.0,1.0,1.0,0.478968253968,0.138233195944,0.0699060420862,0.0404902064875,0.023015692966
943,43YHETgWn13r2wLo,0.138888888889,0.361111111111,0.5,0.583333333333,0.75,0.710198412698,0.269296808011,0.164361820593,0.109024045993,0.0718092890665
944,CRNIKrMkgI0lXvKp,0.166666666667,0.833333333333,0.833333333333,1.0,1.0,0.142896825397,0.0784105539737,0.0496301762253,0.0329820824646,0.0206469258157
945,WBvmKg_fl9t8gWXw,0.0,0.1,0.1,0.1,0.3,0.0,0.00127153980958,0.00416180685101,0.00346519978662,0.00278188501754
946,bHTShTz9ydbID2FD,0.166666666667,0.833333333333,0.833333333333,0.833333333333,0.833333333333,0.0478968253968,0.0765322329367,0.0488788478105,0.0313609057108,0.0191436900082
947,H6GmM2wQuL9B5qIm,0.5,0.666666666667,0.666666666667,0.833333333333,0.833333333333,0.545357142857,0.124758556861,0.0645161864532,0.0385134863957,0.0227199803506
948,Q2tPBUGHRqjjLntV,0.0,0.625,0.875,0.875,1.0,0.0,0.0279528052945,0.0340452106257,0.0267126798407,0.0187648625191
949,sGfVfIacXdbaPgET,0.0,0.2,0.2,0.2,0.4,0.0,0.00558364303207,0.00588664814,0.00432762043112,0.00329934592406
950,xXLig02ptmQvyZKc,0.0,0.2,0.4,0.4,0.6,0.0,0.015896378605,0.0125592406324,0.00904821303842,0.00616285986428
951,pISy8_IHNDIcV_iB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
952,EXIqMjIrCcz5T_Lf,0.0,0.444444444444,0.666666666667,0.777777777778,0.777777777778,0.0,0.0329608203381,0.0281263921061,0.0232666743859,0.0164818692069
953,fEsjuIodNtP0P1FR,0.111111111111,0.111111111111,0.333333333333,0.444444444444,0.444444444444,0.109563492063,0.0335404418431,0.0211515947825,0.0149215057741,0.0102313426093
954,LargtV8TR8koTqjQ,0.176470588235,0.352941176471,0.411764705882,0.529411764706,0.647058823529,0.405357142857,0.134349336031,0.0780292283226,0.0501038437612,0.0322917220931
955,c8Eq0eiDLZPUlqMd,0.4,0.4,0.8,1.0,1.0,0.335793650794,0.0787475503528,0.0418342920649,0.0270397104006,0.0169830923531
956,vMri1a8SCPz6KiJu,0.888888888889,0.888888888889,1.0,1.0,1.0,0.968888888889,0.277561629983,0.140429801176,0.0826735678378,0.0475706107939
957,pjKn4IZ0P66ygQrF,0.333333333333,0.666666666667,1.0,1.0,1.0,0.485793650794,0.103070850841,0.0618072949124,0.0392094256229,0.0237605973948
958,kSZdaUMsG6AFG0vh,0.333333333333,0.5,0.5,0.666666666667,0.666666666667,0.314007936508,0.0898985569385,0.0469189955569,0.0281087459069,0.0168249626757
959,bx069RhttIxVzRD9,0.375,0.5,0.5,0.625,0.75,0.469404761905,0.116309151872,0.0611364244576,0.0373809295097,0.0222337862548
960,Ig9ECuQxclgIJ6et,0.0,0.2,0.4,0.6,0.9,0.0,0.0225044851135,0.0203426708608,0.0172123551704,0.0140717690696
961,yuJFwgkGPwiH0Osl,0.2,0.8,1.0,1.0,1.0,0.292896825397,0.0856505807677,0.0513015269504,0.0325722452808,0.0197493597932
962,MYHd1ytbH0byqeh2,0.0,0.0,0.166666666667,0.333333333333,0.5,0.0,0.0,0.000870676707732,0.00282668677954,0.00284570575764
963,3ajRqgoS1O3Sb9pK,0.1,0.4,0.5,0.7,0.8,0.292896825397,0.0810145726245,0.0482854254005,0.0328422136907,0.0218401836291
964,60QeqMwE7hPynk0C,0.175,0.525,0.6,0.675,0.8,0.866428571429,0.404445486444,0.24242055694,0.156197320697,0.0980871763694
965,sXgxaJ9bgEE755EJ,0.0,0.285714285714,0.428571428571,0.428571428571,0.571428571429,0.0,0.0166737501653,0.0149267616484,0.0116162699076,0.00832430713082
966,5_V5TahqSjDrHQuc,0.225,0.65,0.85,0.9,0.975,0.952103174603,0.546701524813,0.33325940439,0.215194834603,0.133862419859
967,dDdbGACKVNbIQSov,1.0,1.0,1.0,1.0,1.0,0.738253968254,0.164161767372,0.0802774706576,0.0456759207733,0.0256085501089
968,D5aCgXl4AmDVNdCk,0.142857142857,0.428571428571,0.428571428571,0.571428571429,0.571428571429,0.292896825397,0.0847722132552,0.0448684580836,0.0272212799252,0.0163812296848
969,ViVtvxPYGZc-wbcr,0.0,0.166666666667,0.666666666667,0.833333333333,0.833333333333,0.0,0.000510310367508,0.0102495556735,0.0120462596423,0.00948636697397
970,Z1TKwXyWzPHIFyqo,0.5,1.0,1.0,1.0,1.0,0.802817460317,0.264963477802,0.142517300392,0.0851016138074,0.0494772812093
971,WsHd9WhpLTVCLUlq,0.0,0.5,0.7,0.8,0.9,0.0,0.0701297143605,0.0496168269775,0.0350625618246,0.0232635155742
972,JKPdw6y2FTJxsh1K,0.2,0.2,0.2,0.2,0.4,0.01,0.0235840926367,0.0130868279819,0.00792771035204,0.00467975946676
973,5-I1KW3scIc4pbsZ,0.333333333333,0.833333333333,0.833333333333,0.833333333333,0.833333333333,0.485793650794,0.135501290293,0.0724664707531,0.0431547171821,0.0250405957439
974,v4My8_bo8z3Xwqxc,0.0,1.0,1.0,1.0,1.0,0.0,0.0573962485874,0.0412244540708,0.027533708841,0.0172300915733
975,FhwdAJ46w3nyp8TX,0.5,0.75,0.75,0.875,1.0,0.738253968254,0.19048445967,0.0981129294311,0.0587306346079,0.0346803607367
976,VH-qvLkwpmbFCwOK,0.285714285714,0.571428571429,0.571428571429,0.571428571429,0.714285714286,0.22746031746,0.0869087531809,0.049376264981,0.030225317935,0.0183308171625
977,hawj8QzTA-Eil_rD,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0012449747185,0.00200678372036,0.00169603929074
978,eQ4lbzbmh7k60mlp,0.6,1.0,1.0,1.0,1.0,0.887380952381,0.3017296308,0.157223761592,0.092454844407,0.0531538965091
979,Sh0zz4xg3Y4m3qPv,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.000175294550379,0.00101715000086
980,-dp39Cdz3XJstMoS,0.108108108108,0.297297297297,0.567567567568,0.621621621622,0.72972972973,0.662301587302,0.235485752932,0.146988799713,0.103809719496,0.0693073258883
981,HipIEk7-Itnp9PcB,0.0,0.0,0.0,0.142857142857,0.142857142857,0.0,0.0,0.0,8.00801603206e-06,0.000696651438576
982,8-FHUXbxYGlRM5LL,0.666666666667,0.833333333333,0.833333333333,0.833333333333,1.0,0.510357142857,0.146955727865,0.0770482457817,0.0454456046964,0.0263240787768
983,BetXL-_TeL926a8t,0.571428571429,0.714285714286,0.714285714286,1.0,1.0,0.738253968254,0.165320947631,0.0843943336884,0.0511607048405,0.0304288844342
984,UqXOPOVpFVKDFJyn,0.5,0.75,0.75,0.75,1.0,0.30246031746,0.0757172679368,0.0412464799562,0.0247761290615,0.0150225039548
985,TojsF8C4bNb0UKvQ,0.0,0.7,0.8,0.9,0.9,0.0,0.065989704897,0.0531483270391,0.0379359659028,0.0252018098264
986,-q-lecPJgKXcZnOI,0.263157894737,0.947368421053,0.947368421053,0.973684210526,1.0,1.0,0.690680595279,0.40778711149,0.253929864342,0.152994611039
987,56qZnrVS3CzBG9Rs,0.155555555556,0.955555555556,0.977777777778,0.977777777778,0.977777777778,0.859325396825,0.667000445903,0.427271248755,0.274544664267,0.167748819078
988,fynWgHfhy5sjydX6,0.0,0.166666666667,0.666666666667,0.833333333333,0.833333333333,0.0,0.000510310367508,0.00848881339514,0.00981381840742,0.00837014635651
989,yW8dpEWfc3wwO3J6,0.142857142857,0.285714285714,0.285714285714,0.285714285714,0.285714285714,0.142896825397,0.0467316881146,0.0259990571002,0.0157681212723,0.00926935549728
990,BCjxgJlQ3TD5T8ST,0.4,1.0,1.0,1.0,1.0,0.326507936508,0.0944703239888,0.0560540842314,0.0349485239213,0.0209374991134
991,mMPiMRMAOsllXJX1,0.142857142857,0.428571428571,0.571428571429,0.571428571429,0.714285714286,0.192896825397,0.0776810862449,0.0443166384253,0.0276955046571,0.0171338428459
992,-PNOjxOjVGR7tmk7,0.0222222222222,0.177777777778,0.488888888889,0.711111111111,0.911111111111,0.142896825397,0.101478781329,0.087667730722,0.0828962930455,0.0671186313185
993,DYvDr2CFE77pikTb,0.0,0.0833333333333,0.0833333333333,0.333333333333,0.5,0.0,0.00908834478703,0.00728852884198,0.00778648915792,0.0069178232489
994,AtSw6SmdQ2-PdnWL,0.428571428571,0.571428571429,0.857142857143,0.857142857143,0.857142857143,0.62869047619,0.13553246215,0.0715314363193,0.0440714963263,0.0261916327465
995,onL79JCBLbPO5WE6,0.0,0.2,0.2,0.2,0.4,0.0,0.0119239038672,0.00842275247405,0.00559567259814,0.00417517092178
996,8k3j8rDXPor6INeN,0.4,0.6,0.7,0.8,0.9,0.279801587302,0.143629261837,0.0797560844623,0.0504658169251,0.0309064063441
997,XxYyaPP_Yno4x935,0.25,0.5,0.583333333333,0.666666666667,0.75,0.62869047619,0.169445157467,0.0910751591623,0.0559174522841,0.0340811171213
998,tliWJPOil1cylMd5,0.285714285714,0.285714285714,0.571428571429,0.714285714286,0.857142857143,0.435793650794,0.0887475503528,0.0463713745501,0.0296971371939,0.0189368599102
999,6xf0y9zkKrEWqMK5,0.0,0.111111111111,0.111111111111,0.111111111111,0.222222222222,0.0,0.0106916752719,0.00792986103595,0.00534922687909,0.0038226786751
